bytes_transferred,congestion_window
108040,20
108040,34
249660,73
439460,97
797160,137
1382620,381
2555000,744
4314300,797
6333480,1594
6397720,1387
7895680,1388
8089860,1920
11371940,1008
13652460,1350
15150420,1359
17103900,1369
19057380,1377
21010860,1386
23030040,1395
25049220,1403
27002700,1411
29083200,1419
31137420,1427
33137620,1436
35215200,1442
37300080,1450
39332400,1457
41440640,1463
43491940,1470
45617700,1477
47689440,1483
49834180,1489
51923440,1495
52378960,702
52443200,1046
55166100,1061
56794000,1070
58357660,1077
59855620,1084
61419280,1091
62982940,1098
64610840,1105
66174500,1111
67738160,1118
69366060,1124
70993960,1130
72621860,1136
74249760,1142
75877660,1147
77571260,1152
79199160,1158
80892760,1163
82520660,1168
84214260,1173
85907860,1177
87601460,1182
89295060,1186
91054360,1191
92747960,1194
94441560,1198
96200860,1202
98090100,1206
99979340,1065
100564800,848
103300840,856
104473220,863
105775540,870
107012160,876
108248780,882
109551100,889
110787720,895
112090040,900
113392360,906
114694680,911
115997000,917
117299320,922
118667340,926
120165300,931
121533320,936
122835640,940
124203660,945
125571680,949
126939700,953
128371960,957
129739980,960
131108000,964
132540260,967
133908280,971
135340540,974
136708560,977
138140820,980
139573080,983
140941100,985
142373360,988
143805620,990
145237880,993
146670140,995
148102400,986
148817800,698
151032620,705
152009360,711
152986100,717
154028540,723
155070980,728
156113420,734
157155860,739
158198300,744
159304980,749
160347420,753
161454100,758
162496540,762
163603220,766
164709900,770
165816580,774
166923260,778
168095640,782
169202320,785
170309000,789
171481380,792
172588060,795
173760440,798
174867120,801
176039500,804
177211880,807
178384260,809
179556640,812
180729020,814
181901400,816
183073780,818
184246160,820
185418540,822
186590920,824
187827540,826
188999920,828
190172300,829
191408920,831
192581300,832
193753680,833
194990300,835
196162680,820
197009480,585
198637380,591
199418480,596
200265280,602
201112080,607
202023120,611
202869920,616
203780960,621
204692000,625
205538800,630
206449840,634
207360880,638
208271920,641
209248660,645
210159700,649
211070740,652
211981780,655
212958520,658
213869560,661
214846300,664
215823040,667
216734080,670
217710820,672
218687560,675
219664300,677
220641040,679
221617780,681
222594520,684
223571260,686
224613700,688
225590440,690
226567180,691
227543920,693
228586360,694
229563100,695
230605540,697
231582280,698
232559020,699
233601460,700
234578200,701
235620640,702
236663080,703
237639820,704
238682260,705
239659000,706
240701440,706
241743880,707
242720620,707
243763060,708
244805500,657
245261020,496
246824680,501
247475840,506
248191240,511
248906640,515
249687740,519
250403140,523
251184240,527
251899640,531
252680740,535
253461840,539
254242940,542
255024040,545
255805140,549
256586240,552
257367340,555
258148440,558
258995240,560
259776340,563
260557440,566
261404240,568
262185340,570
263032140,572
263878940,574
264660040,576
265506840,578
266353640,580
267200440,582
268047240,583
268828340,585
269675140,586
270521940,587
271368740,589
272215540,590
273126580,591
273973380,592
274820180,593
275666980,594
276513780,595
277360580,596
278207380,597
279118420,597
279965220,598
280812020,598
281723060,599
282569860,599
283416660,600
284263460,600
285174500,600
286021300,600
286868100,601
287779140,601
288625940,601
289472740,601
290383780,601
291230580,601
292141620,601
292988420,561
293509640,421
294682020,428
295267480,435
295852940,441
296504100,448
297155260,454
297806420,460
298457580,466
299108740,472
299759900,477
300475300,483
301126460,488
301841860,493
302557260,498
303272660,503
303988060,508
304703460,512
305418860,516
306199960,521
306915360,525
307696460,529
308411860,533
309192960,536
309974060,540
310755160,543
311536260,546
312317360,550
313098460,553
313879560,556
314660660,559
315507460,561
316288560,564
317135360,567
317916460,569
318763260,571
319544360,573
320391160,575
321237960,577
322084760,579
322865860,581
323712660,582
324559460,584
325406260,585
326253060,587
327099860,588
327946660,589
328793460,590
329640260,591
330487060,592
331398100,593
332244900,594
