bytes_transferred,congestion_window
108040,20
108040,26
108040,40
370840,52
529980,52
529980,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,10
560640,20
591300,40
619040,80
687660,160
1598700,320
2445500,640
3943460,1158
6092580,2318
7629960,4020
9568840,1925
12361820,1408
14722640,1976
16474640,1991
19199000,1387
20869240,1386
21194820,1394
23611120,1406
25174780,984
25239020,988
28061200,997
29754800,1005
31187060,1012
32619320,1019
34117280,1026
35549540,1033
37047500,1039
38545460,1045
40043420,1051
41607080,1057
41801260,740
41865500,742
44859960,751
45966640,758
47009080,764
48115760,769
49222440,774
50394820,780
51501500,785
52608180,790
53714860,796
54887240,800
56059620,805
57166300,809
58338680,814
59511060,818
60683440,822
61855820,797
62441280,577
64264820,583
65045920,589
65892720,594
66739520,599
67586320,604
68497360,609
69344160,613
70255200,617
71102000,622
72013040,626
72924080,629
73770880,633
74681920,637
75658660,641
76569700,644
77480740,647
78391780,650
79302820,653
80279560,656
81190600,659
82167340,661
83078380,588
83142620,466
84966160,470
85617320,475
86268480,480
86983880,484
87635040,488
88350440,492
89065840,495
89781240,499
90496640,503
91212040,506
91927440,509
92642840,512
93358240,515
94139340,518
94854740,521
95635840,524
96351240,526
97132340,529
97913440,531
98628840,533
99409940,535
100191040,537
100972140,539
101753240,541
102534340,543
103315440,536
103770960,381
104877640,385
105398860,389
105920080,393
106505540,397
107091000,401
107676460,404
108261920,407
108783140,410
109434300,413
110019760,416
110605220,419
111190680,422
111776140,424
112427300,427
113012760,430
113663920,432
114249380,434
114900540,436
115551700,438
116202860,440
116854020,442
117439480,444
118090640,445
118806040,447
119391500,448
120042660,449
120693820,450
121344980,452
121996140,453
122647300,454
123298460,455
123949620,456
124405140,365
124469380,322
125837400,326
126227220,329
126748440,332
127203960,335
127659480,338
128180700,341
128636220,344
129157440,347
129678660,349
130199880,352
130655400,354
131176620,357
131697840,359
132219060,361
132740280,363
133261500,365
133782720,367
134368180,368
134889400,370
135410620,371
135931840,373
136517300,374
137038520,375
137623980,376
138145200,377
138730660,378
139251880,379
139773100,380
140358560,381
140879780,382
141465240,383
141986460,383
142571920,384
143093140,384
143678600,385
144199820,385
144785280,386
145045160,270
145109400,272
146281780,276
146671600,279
147061420,282
147451240,285
147841060,288
148296580,290
148686400,293
149076220,295
149531740,297
149987260,300
150377080,302
150832600,303
151222420,305
151677940,307
152133460,309
152588980,310
153044500,312
153434320,313
153889840,314
154345360,316
154800880,317
155256400,318
155711920,319
156167440,320
156622960,321
157078480,322
157599700,323
158055220,324
158510740,324
158966260,325
159421780,325
159877300,326
160398520,326
160854040,327
161309560,327
161765080,327
162286300,327
162741820,328
163197340,328
163652860,328
164174080,328
164629600,328
165085120,328
165606340,328
165736280,229
165800520,234
166842960,239
167168540,243
167494120,247
167883940,251
168209520,255
168599340,259
168989160,263
169378980,266
169768800,270
170094380,273
170484200,276
170874020,279
171263840,282
171719360,285
172109180,288
172499000,290
172954520,293
173344340,295
173799860,297
174189680,299
174645200,301
175035020,303
175490540,305
175946060,307
176335880,309
176791400,310
177246920,312
177702440,313
178157960,314
178613480,316
179069000,317
179524520,318
179980040,319
180435560,320
180891080,321
181346600,322
181802120,323
182257640,324
182713160,324
183234380,325
183689900,325
184145420,326
