bytes_transferred,congestion_window
108040,20
108040,40
219000,76
438000,134
786940,268
1502340,407
2870360,759
4563960,1518
6323260,2320
7495640,4084
9871060,4489
11484360,4489
14034980,1538
16516980,3154
18452940,3154
20918880,1569
23443220,2215
25272600,2215
28010100,1397
30403040,1558
32525880,1569
34664780,1579
36883980,1589
39117780,1599
41364720,1608
43626260,1618
45902400,1627
48191680,1636
50492640,1645
52872440,1653
55272680,1662
57580940,1670
60122800,1677
62223740,1685
64466300,1693
66841720,1185
69596740,1195
71681620,1201
73375220,1202
75134520,1202
76893820,1202
78587420,1202
80346720,1202
82106020,1202
83865320,1202
85558920,1202
87318220,1202
89077520,1202
90771120,1202
92530420,1202
94289720,1203
96049020,1203
97742620,1203
99501920,1203
101261220,1204
102954820,1204
104714120,1205
106473420,1205
108232720,1206
109992020,1206
111685620,1207
113444920,1208
115204220,1208
116963520,1209
118722820,1210
120676300,1211
122825420,1212
124584720,1213
126344020,1214
128103320,1215
129862620,1216
131621920,1218
133381220,1219
135140520,1221
136899820,1223
138723360,1224
140482660,1226
142241960,1228
144001260,1230
145760560,1232
147584100,1234
149343400,1236
151166940,1239
152926240,1241
154749780,1244
156509080,1247
158332620,1249
160156160,1253
161915460,1256
163739000,1259
165562540,1262
167386080,1266
169209620,1269
171033160,1273
172856700,1277
174745940,1281
176569480,1285
178458720,1289
180282260,1294
182171500,1299
184060740,1303
185949980,1308
187839220,1313
189728460,1318
191617700,1324
193506940,1329
195460420,1335
197349660,1341
199303140,1347
201256620,1353
203210100,1360
205163580,1367
207117060,1373
209070540,1380
211089720,1387
213043200,1395
215063840,1402
217093240,1410
219134320,1417
221185620,1426
223184360,1434
225259020,1443
227346820,1451
229380600,1460
231427520,1469
233551820,1479
235626480,1489
237715740,1499
239819600,1509
242012520,1520
244566060,1535
246811540,1545
249046800,1556
251248480,1567
253515860,1579
255735060,1590
257996600,1602
260249380,1614
262519680,1628
264835240,1642
267172700,1654
269545200,1158
272354240,1174
275024580,1192
276718180,1205
278411780,1218
280171080,1230
281930380,1243
283753920,1255
285513220,1267
287336760,1278
289160300,1290
291049540,1301
292938780,1312
294828020,1323
296717260,1333
298606500,1343
300559980,1353
302513460,1363
304466940,1373
306420420,1382
308373900,1391
310393080,1400
312413720,1409
314453340,1418
316506100,1426
318504840,1434
320579500,1442
322665840,1450
324698160,1458
326742160,1465
328860620,1472
330925060,1479
333063960,1486
335148840,1493
337243940,1499
339412040,1506
341526120,1512
343713200,1519
345844800,1524
348049400,1530
350197060,1535
352416260,1541
354645680,1546
356882400,1551
359060720,1556
361312040,1561
363504960,1565
365769420,1570
368041180,1574
370253080,1578
372536520,1582
374825800,1586
377055220,1589
379353260,1593
381657140,1596
383901160,1600
386215260,1603
388577540,1606
390900400,1609
393163400,1612
395430780,1614
397765320,1617
400104240,1620
402577480,1622
405722320,1093
408132780,1142
409696440,1150
411390040,1158
413017940,1166
414711540,1174
416405140,1182
418098740,1189
419792340,1196
421551640,1203
423245240,1210
425004540,1217
426763840,1223
428523140,1230
430282440,1236
432041740,1242
433865280,1247
435624580,1253
437448120,1258
439271660,1264
441095200,1269
442918740,1274
444742280,1279
446565820,1283
448455060,1288
450344300,1292
452167840,1297
454057080,1301
455946320,1305
457835560,1309
459724800,1312
461614040,1316
463503280,1319
465392520,1323
467346000,1326
469235240,1329
471124480,1332
473077960,1335
475031440,1338
476920680,1340
478874160,1343
480827640,1345
482781120,1348
484670360,1350
486623840,1352
488577320,1354
490530800,1355
492549980,1357
494503460,1359
496456940,1360
498410420,1362
500363900,1363
502317380,1365
504336560,1366
506290040,1367
508243520,1368
510262700,1369
512216180,1370
514235360,1371
516188840,1372
518208020,1373
520161500,1374
522180680,1375
524134160,1375
526153340,1376
528106820,1376
530126000,1377
532079480,1377
534098660,1378
536117840,1378
538071320,1378
540090500,1378
542043980,1379
544063160,1379
546082340,1379
548035820,1379
550055000,1379
552074180,1379
554027660,1379
556046840,1379
558066020,1379
560019500,1379
562038680,1379
563992160,1379
566011340,1379
568030520,1379
569984000,1379
572003180,1379
574022360,1379
575975840,1379
577995020,1379
580014200,1379
581967680,1379
583986860,1379
586006040,1379
587959520,1379
589978700,1379
591932180,1379
593951360,1379
595970540,1380
597989720,1380
600008900,1381
602744940,1381
605873720,1381
607913340,1382
609932520,1382
611951700,1383
613970880,1384
615924360,1384
617943540,1385
619962720,1386
621981900,1387
623935380,1388
625954560,1389
627973740,1390
629992920,1391
632012100,1392
634031280,1393
636050460,1394
638069640,1395
640088820,1397
642108000,1398
644127180,1400
646146360,1402
648165540,1404
650186180,1406
652221420,1408
654259580,1410
656300660,1413
658346120,1415
660394500,1418
662447260,1420
664502940,1423
666563000,1426
668561740,1428
670627640,1431
672697920,1435
674774040,1438
676854540,1442
678940880,1445
680965900,1449
683062460,1453
685164860,1457
687207400,1461
689321480,1465
691438480,1469
693562780,1474
695630140,1479
697769040,1484
699915240,1489
702004500,1494
704165300,1500
706270620,1505
708447480,1511
710567400,1517
712761780,1523
714899220,1529
717111120,1536
719267540,1542
721498420,1549
723673820,1556
725925140,1564
728122440,1571
730395660,1578
732613400,1586
734842820,1595
737149620,1603
739403860,1611
741669780,1620
743998480,1629
746289220,1638
748593100,1648
750911580,1657
753368760,1667
756649380,1046
758929900,1178
760427860,1192
762121460,1206
763880760,1219
765640060,1231
767399360,1244
769158660,1256
770982200,1269
772805740,1281
774629280,1294
776518520,1305
778342060,1316
780231300,1327
782184780,1338
784074020,1349
786027500,1359
787980980,1369
789934460,1379
791887940,1388
793907120,1397
795926300,1406
797945480,1415
799990940,1424
801986760,1433
804059960,1441
806144840,1449
808175700,1457
810218240,1465
812336700,1472
814401140,1480
816477260,1487
818627840,1494
820724400,1501
822895420,1507
825010960,1514
827200960,1521
829335480,1527
831544460,1533
833696500,1539
835923000,1544
838155340,1550
840332200,1555
842582060,1560
844773520,1565
847037980,1570
849309740,1575
851523100,1580
853809460,1584
856035960,1588
858332540,1593
860636420,1597
862881900,1601
865197460,1604
867517400,1608
869882600,1611
872148520,1615
874420280,1618
876696420,1621
878976940,1624
881352360,1627
883705880,1630
886217080,1632
888358900,1635
890594160,1637
893760900,1148
896423940,1159
898313180,1167
900006780,1176
901700380,1184
903393980,1191
905087580,1199
906846880,1206
908540480,1213
910299780,1220
912059080,1227
913818380,1233
915577680,1240
917401220,1246
919160520,1252
920984060,1258
922807600,1263
924631140,1269
926454680,1274
928278220,1279
930101760,1284
931991000,1289
933880240,1294
935703780,1299
937593020,1303
939482260,1308
941371500,1312
943260740,1316
945149980,1320
947039220,1323
948992700,1327
950881940,1330
952771180,1334
954724660,1337
956678140,1340
958567380,1343
960520860,1346
962474340,1349
964427820,1352
966381300,1354
968334780,1357
970288260,1359
972241740,1361
974195220,1363
976214400,1365
978167880,1367
980121360,1369
982140540,1370
984094020,1372
986047500,1374
988066680,1375
990020160,1376
992039340,1378
994058520,1379
996012000,1380
998031180,1381
999984660,1382
1002003840,1383
1004023020,1384
1006042200,1385
1007995680,1386
1010014860,1387
1012034040,1387
1014053220,1388
1016072400,1388
1018025880,1389
1020046520,1389
1022065700,1390
1024084880,1390
1026104060,1390
1028123240,1390
1030142420,1391
1032161600,1391
1034115080,1391
1036144480,1391
1038163660,1391
1040182840,1391
1042202020,1391
1044221200,1391
1046240380,1391
1048259560,1391
1050278740,1391
1052297920,1391
1054251400,1391
1056277880,1391
1058297060,1391
1060316240,1391
1062335420,1391
1064354600,1391
1066373780,1391
1068392960,1391
1070412140,1391
1072431320,1391
1074384800,1391
1076411280,1391
1078430460,1391
1080449640,1391
1082468820,1391
1084488000,1392
1086507180,1392
1088526360,1393
1090545540,1393
1093890400,1393
1096398680,1394
1098352160,1394
1100371340,1395
1102390520,1395
1104409700,1396
1106428880,1397
1108449520,1398
1110473080,1399
1112498100,1399
1114523120,1400
1116549600,1401
1118577540,1402
1120606940,1403
1122637800,1404
1124670120,1405
1126703900,1407
1128740600,1408
1130778760,1410
1132819840,1412
1134863840,1415
1136912220,1416
1138962060,1418
1141014820,1420
1143070500,1422
1145129100,1425
1147126380,1427
1149190820,1429
1151258180,1432
1153329920,1434
1155404580,1437
1157483620,1440
1159567040,1443
1161589140,1446
1163681320,1450
1165779340,1453
1167881740,1457
