bytes_transferred,congestion_window
108040,20
108040,34
240900,76
430700,109
788400,240
1373860,389
2610480,757
4434020,1467
6323260,2934
8370180,3927
9965960,4377
12849460,1318
15275980,3074
16981260,3074
19447200,1569
21951100,2160
23865160,2173
26534040,1440
28941580,1532
31157860,1543
33324500,1553
35505740,1563
37701580,1572
39910560,1582
42199840,1591
44436560,1600
46686420,1609
48949420,1617
51288340,1626
53576160,1634
55874200,1642
58249620,1650
60571020,1658
63295380,1160
65883960,1169
67773200,1178
69466800,1186
71160400,1194
72854000,1202
74613300,1210
76372600,1218
78066200,1225
79889740,1232
81649040,1239
83408340,1245
85231880,1252
86991180,1258
88814720,1264
90638260,1270
92461800,1276
94285340,1282
96174580,1288
98063820,1293
99887360,1298
101776600,1303
103665840,1308
105555080,1313
107444320,1318
109333560,1322
111222800,1327
113176280,1331
115065520,1335
117019000,1338
118908240,1342
120861720,1346
122815200,1349
124768680,1352
126722160,1355
128675640,1359
130629120,1362
132582600,1365
134536080,1368
136555260,1370
138508740,1373
140527920,1375
142481400,1377
144500580,1379
146454060,1382
148473240,1384
150492420,1386
152445900,1388
154465080,1389
156484260,1391
158503440,1392
160522620,1394
162541800,1395
164560980,1396
166580160,1397
168599340,1398
170618520,1399
172637700,1400
174656880,1402
176676060,1403
178695240,1404
180739240,1404
182758420,1405
184803880,1406
186823060,1406
188874360,1407
190893540,1407
192947760,1408
194966940,1408
197024080,1408
199062240,1408
201100400,1409
203140020,1409
205179640,1409
207219260,1409
209258880,1409
211298500,1409
213338120,1409
215377740,1409
217417360,1409
219456980,1409
221496600,1409
223536220,1409
225575840,1409
227615460,1409
229655080,1409
231694700,1409
233734320,1409
235773940,1409
237813560,1409
239853180,1409
241892800,1409
243932420,1409
245972040,1409
248011660,1409
250051280,1409
252090900,1409
254130520,1409
256170140,1410
258211220,1410
261164800,1410
263313920,1411
265682040,1411
267724580,1411
269767120,1412
271833020,1412
273877020,1413
275945840,1414
278016120,1414
280063040,1415
282111420,1416
284184620,1417
286235920,1418
288312040,1419
290389620,1420
292445300,1421
294502440,1422
296584400,1423
298644460,1424
300663640,1425
302725160,1427
304853840,1428
306855500,1430
308924320,1432
311083660,1434
313117440,1436
315195020,1438
317275520,1440
319382300,1442
321468640,1444
323557900,1447
325651540,1449
327705760,1452
329806700,1455
331976260,1459
334087420,1462
336137260,1465
338255720,1468
340403380,1472
342492640,1475
344625700,1479
346789420,1483
348934160,1487
351045320,1491
353201740,1495
355364000,1500
357533560,1504
359708960,1509
361891660,1514
364081660,1519
366213260,1524
368417860,1530
370656040,1535
372835820,1541
375024360,1547
377212900,1553
379459840,1559
381715540,1566
383915760,1572
386124740,1580
388411100,1587
390641980,1594
392947320,1601
395198640,1609
397461640,1617
399800560,1625
402086920,1633
404424380,1641
406732640,1650
409054040,1659
412339040,1010
414619560,1172
416051820,1186
417745420,1198
419504720,1212
421198320,1225
422957620,1237
424716920,1249
426540460,1262
428364000,1273
430187540,1285
432011080,1296
433900320,1308
435789560,1320
437678800,1330
439568040,1341
441521520,1351
443410760,1362
445364240,1371
447383420,1381
449336900,1390
451356080,1399
453375260,1408
455394440,1417
457445740,1427
459445940,1434
461520600,1442
463606940,1450
465639260,1458
467683260,1466
469803180,1473
471869080,1480
473945200,1487
476095780,1494
478192340,1501
480363360,1507
482478900,1513
484667440,1520
486800500,1526
489008020,1531
491222840,1537
493380720,1542
495611600,1548
497785540,1553
500032480,1558
502286720,1563
504482560,1568
506751400,1572
508960380,1577
511242360,1582
513531640,1586
515761060,1589
518059100,1593
520362980,1597
522608460,1601
524924020,1604
527243960,1607
529568280,1611
531834200,1613
534167280,1617
536599640,1619
538786720,1622
541068700,1625
544066080,1137
546605020,1150
548428560,1160
550122160,1168
551815760,1175
553509360,1183
555202960,1190
556896560,1197
558655860,1204
560349460,1211
562108760,1218
563868060,1224
565627360,1231
567386660,1237
569145960,1243
570969500,1249
572793040,1255
574552340,1260
576375880,1266
578199420,1271
580022960,1276
581912200,1281
583735740,1285
585624980,1290
587448520,1294
589337760,1298
591227000,1302
593116240,1306
594939780,1310
596829020,1314
598782500,1317
600671740,1321
602560980,1324
604450220,1327
606403700,1330
608292940,1333
610246420,1336
612135660,1340
614089140,1342
616042620,1345
617996100,1347
619949580,1349
621903060,1351
623856540,1353
625810020,1355
627763500,1357
629716980,1359
631670460,1361
633623940,1362
635577420,1364
637596600,1365
639550080,1366
641503560,1368
643522740,1369
645476220,1370
647429700,1371
649448880,1372
651402360,1373
653421540,1374
655375020,1375
657394200,1376
659347680,1377
661366860,1377
663386040,1378
665339520,1378
667358700,1379
669312180,1379
671331360,1380
673350540,1380
675304020,1380
677323200,1380
679342380,1381
681295860,1381
683315040,1381
685334220,1381
687287700,1381
689306880,1381
691326060,1381
693345240,1381
695298720,1381
697317900,1381
699337080,1381
701290560,1381
703309740,1381
705328920,1381
707282400,1381
709301580,1381
711320760,1381
713274240,1381
715293420,1381
717312600,1381
719266080,1381
721285260,1381
723304440,1381
725323620,1381
727277100,1381
729296280,1381
731315460,1381
733268940,1382
735288120,1382
737307300,1382
739260780,1383
741279960,1383
743299140,1383
745318320,1384
747271800,1384
749290980,1386
751765680,1386
754046200,1387
756456660,1388
759322640,1389
761341820,1390
763361000,1391
765380180,1392
767399360,1393
769352840,1394
771391000,1395
773410180,1396
775430820,1397
777452920,1399
779477940,1400
781504420,1402
783533820,1404
785566140,1406
787601380,1408
789639540,1410
791680620,1412
793724620,1414
795771540,1417
797822840,1419
799877060,1422
801935660,1425
803932940,1427
805997380,1430
808066200,1433
810137940,1436
812215520,1439
814297480,1443
816385280,1446
818477460,1450
820509780,1454
822613640,1458
824723340,1462
826773180,1466
828893100,1471
831020320,1475
833089140,1480
835229500,1485
837312920,1490
839467880,1495
841630140,1501
843736920,1506
845915240,1512
848036620,1518
850232460,1524
852371360,1530
854584720,1537
856742600,1543
858974940,1550
861151800,1557
863404580,1564
865601880,1571
867822540,1579
870107440,1587
872338320,1595
874645120,1603
876899360,1612
879166740,1620
881508580,1630
883901520,1639
886133860,1647
888386640,1657
890654020,1667
892972500,1677
895347920,1174
898282520,1191
900367400,1206
902516520,1222
904275820,1235
906035120,1248
907858660,1260
909617960,1272
911441500,1284
913330740,1296
915219980,1308
917043520,1319
918932760,1330
920886240,1341
922775480,1351
924728960,1362
926682440,1372
928635920,1382
930655100,1391
932674280,1401
934693460,1410
936712640,1419
938756640,1428
940758300,1437
942837340,1445
944862360,1454
946966220,1462
949016060,1470
951077580,1477
953213560,1485
955296980,1492
957390620,1500
959560180,1507
961675720,1513
963862800,1520
966061560,1526
968203380,1533
970421120,1539
972581920,1545
974817180,1550
976994040,1556
979245360,1561
981438280,1567
983705660,1572
985914640,1577
988196620,1581
990484440,1586
992713860,1591
995014820,1595
997321620,1600
999571480,1604
1001891420,1607
1004180700,1611
1006446620,1615
1008782620,1618
1011123000,1622
1013404980,1625
1015825660,1628
1018050700,1631
1020839300,1142
1023622060,1154
1025641240,1163
1027334840,1172
