bytes_transferred,congestion_window
1023162160,1248
1024985700,1253
1026809240,1259
1028632780,1263
1030456320,1268
1032279860,1273
1034103400,1277
1035926940,1282
1037816180,1286
1039639720,1290
1041528960,1294
1043418200,1297
1045241740,1301
1047130980,1305
1049020220,1308
1050909460,1311
1052798700,1314
1054687940,1318
1056577180,1320
1058530660,1323
1060419900,1326
1062309140,1329
1064262620,1332
1066151860,1334
1068105340,1336
1070058820,1338
1071948060,1340
1073901540,1342
1075855020,1344
1077808500,1346
1079761980,1347
1081715460,1349
1083604700,1350
1085558180,1352
1087511660,1353
1089465140,1354
1091484320,1355
1093437800,1356
1095391280,1357
1097344760,1358
1099298240,1359
1101251720,1360
1103205200,1361
1105224380,1362
1107177860,1363
1109131340,1364
1111084820,1364
1113104000,1365
1115057480,1365
1117010960,1365
1119030140,1366
1120983620,1366
1122937100,1366
1124956280,1367
1126909760,1367
1128863240,1367
1130882420,1367
1132835900,1367
1134855080,1367
1136808560,1367
1138762040,1367
1140781220,1367
1142734700,1367
1144753880,1367
1146707360,1367
1148660840,1367
1150680020,1367
1152633500,1367
1154586980,1367
1156606160,1367
1158559640,1367
1160578820,1367
1162532300,1367
1164485780,1367
1166504960,1367
1168458440,1367
1170411920,1367
1172431100,1367
1174384580,1367
1176403760,1367
1178357240,1368
1180310720,1368
1182329900,1368
1184283380,1368
1186236860,1369
1190015340,1370
1192230160,1370
1194183640,1371
1196202820,1371
1198156300,1372
