bytes_transferred,congestion_window
108040,20
108040,34
207320,40
397120,68
651160,68
681820,68
681820,68
681820,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,10
712480,20
712480,40
738760,80
874540,160
1330060,320
2111160,640
3870460,1280
6085280,2560
7908820,3680
10019980,4445
11715040,4445
14465680,1406
16930160,3121
18877800,3121
21070720,1740
23583380,1512
26058080,1541
28221800,1552
30946160,1088
33625260,1093
35318860,1101
36882520,1109
38510420,1117
40074080,1124
41701980,1132
43329880,1139
44957780,1146
46651380,1153
48279280,1159
49972880,1166
51600780,1172
53294380,1178
54987980,1184
56747280,1190
58440880,1196
60134480,1201
61893780,1206
63653080,1211
65346680,1216
67105980,1221
68865280,1226
70624580,1231
72448120,1235
74207420,1239
75966720,1244
77790260,1248
79613800,1251
81373100,1255
83196640,1258
85020180,1262
86843720,1265
88667260,1268
90490800,1271
92314340,1274
94203580,1277
96027120,1280
97850660,1283
99739900,1285
101629140,1288
103452680,1290
105341920,1292
107165460,1294
109054700,1294
110943940,1294
112833180,1294
114656720,1294
116545960,1294
118435200,1294
120324440,1294
122147980,1294
124037220,1294
125926460,1294
127815700,1294
129639240,1294
131528480,1294
133417720,1295
135306960,1295
137130500,1295
139019740,1295
140908980,1296
142798220,1296
144687460,1297
146511000,1297
148400240,1298
150289480,1298
152178720,1299
154067960,1300
155957200,1301
157780740,1301
159669980,1302
161559220,1303
163448460,1304
165337700,1305
167226940,1306
169116180,1307
171005420,1308
172894660,1310
174783900,1311
176673140,1313
178626620,1315
180515860,1316
182405100,1318
184294340,1320
186183580,1322
188137060,1325
190026300,1327
191979780,1329
193869020,1332
195822500,1334
197711740,1337
199665220,1340
201618700,1342
203507940,1345
205461420,1348
207414900,1351
209368380,1355
211321860,1359
213275340,1362
215228820,1366
217248000,1370
219201480,1374
221154960,1378
223174140,1383
225193320,1387
227538080,1394
231186620,1402
233213100,1407
235249800,1412
237293800,1417
239345100,1423
241405160,1429
243408280,1435
245484400,1441
247569280,1447
249597220,1454
251701080,1460
253748000,1467
255867920,1474
257935280,1481
260012860,1489
262166360,1496
264265840,1504
266441240,1512
268562620,1520
270695680,1529
272841880,1537
275065460,1546
277236480,1555
279420640,1564
281683640,1574
283895540,1584
286122040,1593
288361680,1604
290617380,1614
292951920,1625
295238280,1636
297539240,1647
299856260,1659
302231680,1161
304951660,1174
307036540,1188
308730140,1201
310423740,1214
312183040,1227
313942340,1239
315701640,1251
317525180,1263
319348720,1275
321172260,1287
322995800,1298
324885040,1309
326774280,1320
328663520,1331
330552760,1341
332506240,1351
334459720,1361
336413200,1371
338366680,1380
340320160,1390
342339340,1399
344358520,1408
346380620,1416
348430460,1425
350427740,1433
352500940,1441
354585820,1449
356616680,1457
358724920,1465
360779140,1472
362907820,1479
364982480,1486
367067360,1493
369226700,1500
371332020,1507
373511800,1513
375700340,1519
378210080,1527
380549000,1533
382832440,1538
385123180,1544
387356980,1549
389598080,1554
391846480,1559
394102180,1563
396298020,1568
398566860,1573
400777300,1577
403059280,1581
405347100,1585
407575060,1589
409873100,1593
412176980,1596
414421000,1600
416735100,1604
419055040,1607
421424620,1610
423689080,1613
425957920,1616
428231140,1618
430597800,1621
433360120,1624
436012940,1137
438633640,1146
440522880,1154
442150780,1163
443844380,1170
445537980,1178
447231580,1186
448925180,1193
450618780,1200
452378080,1207
454137380,1214
455830980,1221
457590280,1227
459349580,1233
461173120,1239
462932420,1245
464755960,1251
466515260,1257
468338800,1262
470162340,1267
471985880,1272
473809420,1277
475632960,1282
477522200,1287
479411440,1291
481234980,1296
483124220,1300
485013460,1304
486902700,1308
488791940,1312
490681180,1315
492570420,1319
494459660,1322
496348900,1325
498302380,1328
500191620,1331
502145100,1335
504034340,1338
505987820,1340
507941300,1343
509830540,1345
511784020,1347
513933140,1350
515886620,1352
517840100,1354
519793580,1356
521747060,1358
523700540,1360
525654020,1361
527673200,1363
529626680,1364
531580160,1365
533533640,1367
535552820,1368
537506300,1369
539525480,1370
541478960,1371
543432440,1372
545451620,1373
547405100,1374
549424280,1375
551377760,1376
553396940,1376
555416120,1377
557369600,1377
559388780,1378
561342260,1378
563361440,1379
565380620,1379
567334100,1379
569353280,1379
571372460,1380
573325940,1380
575345120,1380
577364300,1380
579317780,1380
581336960,1380
583356140,1380
585309620,1380
587328800,1380
589347980,1380
591301460,1380
593320640,1380
595339820,1380
597293300,1380
599312480,1380
601331660,1380
603285140,1380
605304320,1380
607323500,1380
609276980,1380
611296160,1380
613315340,1380
615268820,1380
617288000,1380
619307180,1380
621260660,1380
623279840,1380
625299020,1381
627252500,1381
629271680,1381
631290860,1382
633310040,1382
635524860,1383
637999560,1383
639953040,1384
642037920,1384
644057100,1385
646010580,1386
648029760,1386
650048940,1387
652068120,1388
654087300,1389
656040780,1390
658125660,1391
660144840,1392
662098320,1393
664117500,1394
666202380,1396
668221560,1397
670240740,1399
672259920,1400
674279100,1402
676298280,1404
678317460,1406
680364380,1408
682425900,1410
684445080,1412
686510980,1414
688581260,1416
690631100,1419
692685320,1422
694743920,1424
696805440,1427
698829000,1430
700897820,1434
702995840,1436
705096780,1440
707203560,1444
709292820,1447
711386460,1451
713443600,1455
715548920,1459
718724420,1465
720802000,1469
722862060,1474
724993660,1479
727068320,1483
729213060,1488
731365100,1493
733524440,1498
735626840,1504
737802240,1510
739920700,1515
742112160,1521
744312380,1528
746457120,1534
748676320,1541
750840040,1548
753013980,1555
755263840,1561
757456760,1568
759725600,1576
761940420,1584
764231160,1592
766469340,1600
768719200,1609
770982200,1618
773373680,1626
775690700,1634
777924500,1644
780244440,1653
782767320,1664
785098940,1674
787891920,1172
790432320,1190
792321560,1204
794080860,1218
795774460,1231
797533760,1244
799357300,1257
801180840,1269
803004380,1281
804827920,1293
806717160,1304
808606400,1315
810495640,1327
812384880,1338
814338360,1348
816291840,1359
818245320,1369
820198800,1379
822217980,1389
824237160,1398
826190640,1408
828250700,1417
830302000,1425
832299280,1434
834373940,1442
836460280,1451
838494060,1459
840605220,1467
842662360,1475
844731180,1482
846874460,1489
848963720,1497
851168320,1505
853345180,1511
855530800,1518
857726640,1524
859931240,1531
862146060,1537
864303940,1542
866534820,1548
868708760,1554
870957160,1560
873148620,1565
875413080,1570
877684840,1575
879898200,1580
882184560,1584
884411060,1589
886709100,1593
889012980,1597
891258460,1601
893574020,1605
895895420,1609
898158420,1613
900491500,1616
902828960,1620
905172260,1622
907454240,1626
909832580,1628
912187560,1631
914546920,1634
917845060,1144
920189820,1156
921883420,1165
923511320,1174
925204920,1181
926898520,1189
928657820,1197
930351420,1204
932110720,1211
933804320,1218
935563620,1225
937322920,1231
939082220,1238
940905760,1244
942665060,1250
944488600,1256
946312140,1261
948135680,1267
949959220,1272
951782760,1277
953606300,1282
955495540,1287
957319080,1292
959208320,1297
961097560,1302
962921100,1306
964810340,1310
966699580,1314
968588820,1318
