bytes_transferred,congestion_window
108040,20
108040,34
205860,40
395660,66
649700,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,66
680360,10
680360,20
687660,40
711020,80
905200,160
1360720,320
2141820,640
3769720,1280
6076520,2560
7447460,4723
10263800,1361
12687400,3318
14509480,3318
16871760,1948
19371280,2328
21603620,2328
23749820,2328
26011360,1630
28519640,1639
30760740,1649
33080680,1661
35505740,1670
37900140,1680
40062400,1689
42310800,1700
44681840,1190
47378460,1200
49527580,1209
51286880,1218
52980480,1226
54739780,1234
56563320,1241
58322620,1249
60146160,1256
61905460,1263
63729000,1270
65552540,1277
67441780,1284
69265320,1290
71154560,1297
73043800,1303
74867340,1309
76756580,1315
78645820,1320
80599300,1326
82488540,1331
84377780,1336
86331260,1341
88284740,1346
90173980,1351
92127460,1355
94080940,1359
96100120,1363
98053600,1367
100007080,1372
101960560,1375
103979740,1379
105998920,1383
107952400,1386
109971580,1390
111990760,1393
114009940,1396
116029120,1399
118048300,1402
120067480,1405
122086660,1407
124135040,1410
126154220,1412
128220120,1414
130267040,1416
132316880,1418
134369640,1420
136425320,1422
138483920,1424
140479740,1426
142542720,1427
144607160,1429
146674520,1430
148743340,1431
150813620,1433
152886820,1434
154961480,1435
157037600,1436
159440760,1437
161543160,1438
163623660,1439
165705620,1440
167789040,1441
169873920,1441
171958800,1442
174045140,1442
176131480,1443
178219280,1443
180307080,1444
182396340,1444
184485600,1444
186574860,1445
188665580,1445
190756300,1445
192847020,1445
194937740,1445
197028460,1445
199119180,1445
201209900,1445
203300620,1445
205391340,1445
207482060,1445
209572780,1445
211663500,1445
213754220,1445
215844940,1445
217935660,1445
220026380,1445
222117100,1445
224207820,1445
226298540,1445
228389260,1445
230479980,1445
232570700,1445
234661420,1445
236752140,1445
238842860,1445
240933580,1445
243088540,1446
245570540,1446
248052540,1446
250298020,1446
252520140,1447
254678020,1447
256793560,1448
258952900,1448
261069900,1449
263188360,1449
265284920,1450
267400460,1451
269499940,1451
271621320,1452
273722260,1453
275846560,1454
277950420,1455
280009020,1456
282115800,1457
284224040,1458
286357100,1459
288468260,1460
290604240,1462
292719780,1463
294860140,1465
296994660,1467
299116040,1469
301240340,1471
303392380,1473
305483100,1475
307616160,1477
309752140,1479
311891040,1482
314034320,1485
316117740,1487
318268320,1490
320423280,1493
322582620,1496
324746340,1499
326850200,1502
329022680,1506
331330940,1510
333580800,1513
335769340,1517
337963720,1521
340163940,1525
342370000,1529
344581900,1534
346801100,1538
348960440,1543
351192780,1547
353430960,1552
355610740,1557
357863520,1563
360059360,1568
362328200,1575
364541560,1580
366827920,1587
369058800,1593
371362680,1599
373611080,1606
375933940,1613
378288920,1620
381347620,1136
383968320,1153
385661920,1167
387355520,1180
389049120,1193
390742720,1206
392566260,1218
394259860,1230
396019160,1242
397842700,1254
399602000,1264
401425540,1276
403249080,1287
405138320,1297
407027560,1307
408851100,1317
410740340,1327
412693820,1337
414583060,1346
416536540,1356
418490020,1365
420443500,1374
422396980,1383
424416160,1391
426435340,1399
428388820,1407
430453260,1415
432501640,1423
434561700,1430
436566280,1437
438645320,1444
440668880,1451
442768360,1458
444812360,1465
446930820,1471
448993800,1477
451129780,1483
453210280,1489
455363780,1496
457463260,1501
459634280,1506
461748360,1512
463935440,1517
466064120,1521
468262880,1526
470470400,1531
472685220,1535
474840180,1540
477068140,1544
479301940,1548
481475880,1552
483721360,1556
485972680,1559
488228380,1563
490424220,1566
492690140,1570
494961900,1573
497172340,1575
499451400,1579
501736300,1581
504024120,1584
506250620,1586
508544280,1589
510842320,1591
513143280,1593
515447160,1595
517753960,1597
520062220,1599
522357340,1601
524608660,1602
527893660,1010
530174180,1128
531606440,1136
533234340,1144
534927940,1152
536555840,1159
538249440,1167
539877340,1174
541570940,1182
543264540,1189
545023840,1195
546717440,1203
548476740,1208
550170340,1215
551929640,1220
553688940,1227
555448240,1232
557271780,1238
559031080,1243
560790380,1248
562613920,1254
564437460,1259
566261000,1264
568084540,1268
569908080,1273
571731620,1277
573555160,1281
575444400,1285
577267940,1289
579157180,1293
581046420,1297
582869960,1300
584759200,1304
586648440,1308
588537680,1311
590426920,1314
592316160,1316
594205400,1319
596158880,1322
598048120,1324
599937360,1327
601890840,1329
603780080,1331
605733560,1333
607622800,1335
609576280,1337
611529760,1339
613419000,1341
615372480,1342
617325960,1344
619279440,1345
621232920,1347
623122160,1349
625075640,1350
627029120,1351
628982600,1352
630936080,1353
632889560,1354
634908740,1355
636862220,1356
638815700,1357
640769180,1357
642722660,1358
644676140,1359
646629620,1359
648648800,1360
650602280,1360
652555760,1360
654509240,1361
656462720,1361
658481900,1361
660435380,1362
662388860,1362
664342340,1362
666361520,1362
668315000,1362
670268480,1362
672221960,1362
674241140,1362
676194620,1362
678148100,1362
680167280,1362
682120760,1362
684074240,1362
686027720,1362
688046900,1362
690000380,1362
691953860,1362
693907340,1362
695926520,1362
697880000,1362
699833480,1362
701786960,1362
703806140,1362
705759620,1362
707713100,1362
709732280,1362
711685760,1362
713639240,1363
715592720,1363
717611900,1363
719565380,1363
721518860,1364
723472340,1364
725491520,1365
727445000,1365
729398480,1366
731417660,1366
733371140,1367
735390320,1368
738451940,1369
740989420,1370
743166280,1371
745280360,1372
747233840,1373
749253020,1374
751206500,1375
753225680,1376
755179160,1377
757198340,1379
759151820,1380
761171000,1382
763190180,1384
765143660,1386
767162840,1388
769182020,1390
771201200,1392
773220380,1394
775239560,1396
777258740,1399
779277920,1401
781297100,1404
783316280,1407
785348600,1409
787388220,1412
789432220,1415
791480600,1418
793533360,1422
795591960,1425
797589240,1429
799656600,1433
801729800,1437
803808840,1441
805893720,1445
807918740,1449
810015300,1454
812119160,1459
814164620,1464
816281620,1468
818340220,1473
820468900,1479
822607800,1484
824754000,1490
826844720,1496
829008440,1502
831116680,1507
833296460,1514
835420760,1520
837619520,1527
839762800,1534
841982000,1541
844145720,1549
846321120,1556
848572440,1563
850768280,1571
853041500,1580
855262160,1588
857494500,1596
859738520,1605
862059920,1614
864330220,1623
866613660,1633
868914620,1642
871290040,1652
873614360,1662
875989780,1163
878712680,1178
880797560,1193
882491160,1207
884250460,1219
885944060,1233
887703360,1245
889526900,1256
891350440,1268
893109740,1280
895324560,1293
897539380,1306
899428620,1317
901317860,1328
903207100,1338
905160580,1349
907049820,1359
909003300,1368
910956780,1378
912975960,1388
914929440,1397
916963220,1406
918998460,1415
921046840,1423
923106900,1432
925114400,1440
927197820,1448
929227220,1456
931268300,1464
933383840,1471
935511060,1478
937584260,1485
939667680,1492
941761320,1499
943929420,1506
946043500,1512
948230580,1518
950360720,1524
952565320,1530
954712980,1536
956935100,1542
959165980,1547
961404160,1552
963583940,1557
965836720,1562
968031100,1567
970298480,1572
972507460,1576
974787980,1580
977074340,1585
979302300,1589
981600340,1593
983904220,1596
986212480,1600
988462340,1603
990780820,1607
