bytes_transferred,congestion_window
108040,20
108040,34
207320,40
397120,68
651160,68
681820,68
681820,68
681820,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,68
712480,10
712480,20
712480,40
738760,80
874540,160
1330060,320
2111160,640
3870460,1280
6085280,2560
7908820,3599
10033120,4364
11728180,4364
14545980,1362
16971040,3071
18765380,3071
21162700,1612
23706020,2161
25617160,2169
28286040,1440
30738840,1530
32886500,1541
35050220,1551
37465060,1563
39827340,1573
42148740,1582
44372320,1591
46671820,1600
48921680,1609
51205120,1617
53479800,1625
55766160,1633
58062740,1641
60433780,1149
63200480,1156
65219660,1165
66913260,1173
68541160,1181
70300460,1188
71994060,1196
73687660,1203
75446960,1211
77140560,1218
78899860,1225
80659160,1232
82482700,1238
84242000,1244
86065540,1251
87824840,1257
89648380,1262
91471920,1268
93295460,1274
95119000,1279
96942540,1284
98831780,1290
100721020,1294
102544560,1299
104433800,1303
106323040,1308
108212280,1312
110101520,1316
111990760,1320
113880000,1324
115833480,1328
117722720,1332
119676200,1335
121565440,1338
123518920,1342
125472400,1345
127425880,1348
129315120,1350
131268600,1353
133222080,1356
135175560,1358
137194740,1361
139148220,1363
141101700,1366
143055180,1368
145074360,1370
147027840,1371
148981320,1373
151000500,1375
152953980,1376
154973160,1378
156992340,1379
158945820,1381
160965000,1382
162984180,1383
164937660,1384
166956840,1385
168976020,1386
170929500,1387
172948680,1388
174967860,1389
176987040,1390
179006220,1391
181025400,1391
183044580,974
183044580,978
185932460,988
187560360,996
188992620,1003
190424880,1010
191857140,1017
193355100,1023
194787360,1029
196285320,1035
197783280,1041
199281240,1047
200779200,1053
202277160,1059
203840820,1064
205338780,1069
206902440,1074
208466100,1079
210029760,1084
211593420,1089
213157080,1094
214720740,1098
216284400,1102
217912300,1106
219475960,1110
221103860,1114
222667520,1118
224295420,1121
225923320,1125
227551220,1128
229179120,1131
230807020,1134
232434920,1137
234062820,1140
235690720,1142
237384320,1145
239012220,1147
240705820,1150
242333720,1152
244027320,1154
245655220,1156
247348820,1158
248976720,1160
250670320,1162
252885140,1164
254513040,1166
256272340,1167
258031640,1169
260312160,1170
262005760,1171
263699360,1172
265392960,1173
267086560,1174
268780160,1175
270473760,1176
272167360,1177
273860960,1178
275554560,1179
277248160,1180
279007460,1180
280701060,1181
282394660,1181
284088260,1181
285847560,1182
287541160,1182
289234760,1182
290928360,1183
292687660,1183
294381260,1183
296074860,1183
297768460,1183
299527760,1183
301221360,1183
302914960,1183
304674260,1183
306367860,1183
308061460,1183
309755060,1183
311514360,1183
313207960,1183
314901560,1183
316660860,1183
318354460,1183
320048060,1183
321741660,1183
323500960,1183
325194560,1183
326888160,1183
328647460,1183
330341060,1183
332034660,1183
333728260,1183
335487560,1183
337181160,1183
338874760,1184
340634060,1184
342327660,1184
344021260,1185
345780560,1185
347474160,1185
349167760,1186
350927060,1186
352620660,1187
354314260,1188
356073560,1188
357767160,1189
359460760,1190
361220060,1191
362913660,1192
364672960,1193
366366560,1194
368125860,1195
369819460,1196
371578760,1197
373272360,1198
375031660,1199
376790960,1201
378484560,1203
380243860,1204
382003160,1206
383696760,1208
385456060,1210
387215360,1212
388974660,1214
390733960,1217
392493260,1219
394252560,1222
396011860,1224
397835400,1227
399594700,1230
401354000,1233
403113300,1236
404936840,1239
406760380,1243
408519680,1246
410343220,1249
412102520,1253
413926060,1257
415749600,1261
417573140,1265
419396680,1269
421220220,1274
423043760,1278
424933000,1283
426756540,1288
428645780,1293
430535020,1298
432358560,1303
434247800,1309
436137040,1314
438026280,1320
439915520,1326
441869000,1332
443822480,1339
446037300,1346
447926540,1353
450532640,1363
452877400,1371
455417800,1380
457371280,1388
459390460,1395
461409640,1403
463428820,1411
465461140,1420
467516820,1428
469518480,1437
471597520,1446
473624000,1456
475665080,1465
477782080,1475
479850900,1485
481934320,1495
484096580,1505
486209200,1515
488334960,1527
490478240,1538
492637580,1549
494812980,1561
497005900,1573
499216340,1585
501444300,1597
503689780,1610
505954240,1623
507715000,1136
508496100,1136
511164980,1160
512988520,1174
514682120,1187
516375720,1199
518069320,1212
519828620,1224
521587920,1236
523347220,1247
525106520,1259
526930060,1269
528753600,1280
530577140,1291
532466380,1301
534355620,1312
536244860,1322
538134100,1332
540023340,1342
541976820,1351
543866060,1360
545819540,1369
547838720,1378
549792200,1386
551811380,1394
553764860,1402
555817620,1411
558079160,1419
561435700,1432
563498680,1438
565579180,1446
567605660,1452
569706600,1459
571752060,1465
573870520,1472
575934960,1478
578072400,1484
580154360,1490
582309320,1496
584408800,1501
586579820,1507
588695360,1512
590882440,1517
593076820,1522
595212800,1526
597420320,1531
599635140,1536
601791560,1540
604019520,1544
606253320,1548
608427260,1552
610672740,1556
612924060,1560
615115520,1563
617377060,1567
619644440,1570
621916200,1573
624126640,1576
626407160,1579
628692060,1582
630981340,1584
633207840,1587
635502960,1589
637801000,1592
640103420,1594
642408760,1596
644673220,1598
647012140,1600
649418220,1602
651349800,833
651935260,1121
654534060,1137
656227660,1145
657855560,1153
659549160,1160
661177060,1167
662870660,1175
664564260,1183
666257860,1189
667951460,1196
669710760,1203
671404360,1209
673163660,1215
674922960,1221
676682260,1227
678441560,1232
680200860,1238
682024400,1244
683783700,1249
685607240,1254
687430780,1259
689190080,1264
691013620,1268
692837160,1273
694726400,1277
696549940,1281
698439180,1285
700262720,1289
702151960,1293
703975500,1296
705864740,1300
707818220,1303
710228680,1308
713120940,1312
715074420,1315
716963660,1317
718917140,1320
720806380,1323
722695620,1325
724649100,1328
726538340,1330
728427580,1332
730381060,1334
732334540,1336
734223780,1338
736177260,1339
738130740,1341
740019980,1343
741973460,1344
743926940,1345
745880420,1347
747833900,1348
749787380,1349
751740860,1350
753694340,1351
755647820,1352
757601300,1353
759554780,1354
761508260,1355
763461740,1356
765415220,1357
767368700,1358
769322180,1358
771341360,1359
773294840,1359
775248320,1359
777201800,1360
779155280,1360
781174460,1360
783127940,1361
785081420,1361
787034900,1361
788988380,1361
791007560,1361
792961040,1361
794914520,1361
796868000,1361
798887180,1361
800840660,1361
802794140,1361
804747620,1361
806766800,1361
808720280,1361
810673760,1361
812627240,1361
814646420,1361
816599900,1361
818553380,1361
820506860,1361
822526040,1361
824479520,1361
826433000,1361
828386480,1361
830405660,1361
832359140,1361
834312620,1361
836266100,1361
838285280,1362
840238760,1362
842192240,1362
844145720,1363
846164900,1363
848118380,1363
850071860,1364
852091040,1365
854044520,1366
855998000,1366
858017180,1367
859970660,1368
861924140,1369
863943320,1370
865896800,1371
867915980,1372
869869460,1373
871888640,1374
873842120,1375
875861300,1376
877814780,1377
879833960,1378
881787440,1380
883806620,1382
885825800,1383
887779280,1385
889798460,1387
891817640,1389
893836820,1391
896311520,1394
899307440,1397
901847840,1400
903867020,1403
905889120,1405
907922900,1408
909961060,1411
912003600,1414
914050520,1417
916101820,1421
918158960,1424
920154780,1428
922220680,1432
924292420,1436
