bytes_transferred,congestion_window
535282720,1614
537551560,1616
539889020,1619
542300940,1621
544543500,1623
546826940,1625
549244700,1628
551602600,1630
553953200,1632
556646900,1142
559391700,1154
561345180,1163
563038780,1171
564732380,1179
566425980,1186
568185280,1194
570008820,1202
571768120,1209
573527420,1216
575221020,1223
576980320,1229
578803860,1236
580563160,1241
582322460,1248
584146000,1253
585969540,1259
587728840,1265
589552380,1270
591441620,1276
593265160,1281
595088700,1286
596977940,1290
598801480,1295
600690720,1300
602579960,1304
604469200,1308
606358440,1312
608247680,1316
610136920,1320
612026160,1323
613979640,1327
615868880,1330
617758120,1333
619711600,1336
621665080,1339
623554320,1342
625507800,1345
627461280,1348
629414760,1350
631368240,1353
633321720,1355
635275200,1357
637228680,1359
639182160,1361
641135640,1363
643089120,1365
645108300,1367
647061780,1369
649015260,1370
651034440,1372
652987920,1373
655007100,1374
656960580,1375
658979760,1376
660933240,1377
662952420,1378
664971600,1379
666925080,1380
668944260,1381
670897740,1382
672916920,1383
674936100,1384
676955280,1384
678908760,1385
680927940,1385
682947120,1385
684966300,1386
686919780,1386
688938960,1386
690958140,1387
692977320,1387
694996500,1387
696949980,1387
698969160,1387
700988340,1387
703007520,1387
705026700,1387
706980180,1387
709018340,1387
711037520,1387
713056700,1387
715010180,1387
717048340,1387
719067520,1387
721086700,1387
723040180,1387
725078340,1387
727097520,1387
729116700,1387
731070180,1387
733106880,1387
735126060,1387
737145240,1387
739098720,1387
741136880,1387
743156060,1387
745175240,1388
747128720,1388
749171260,1388
751190440,1389
753209620,1389
755163100,1389
757214400,1390
759233580,1390
761252760,1391
763271940,1391
765291120,1392
767244600,1393
769297360,1394
771316540,1394
773335720,1395
775354900,1396
777374080,1397
779393260,1398
781412440,1399
783443300,1400
785462480,1401
787497720,1403
789516900,1404
791606160,1406
793664760,1408
795898560,1409
797917740,1411
799917940,1413
802027640,1415
804270200,1417
806409100,1419
808486680,1422
810698580,1424
812913400,1427
815132600,1430
817160540,1433
819233740,1436
821311320,1439
823416640,1442
825526340,1445
827574720,1448
829734060,1452
831769300,1456
833876080,1460
835988700,1464
838041460,1468
840164300,1472
842292980,1476
844427500,1481
846572240,1486
848721360,1491
850855880,1496
853019600,1501
855190620,1506
857368940,1512
859556020,1517
861684700,1523
863887840,1529
866034040,1536
868256160,1542
870487040,1549
872728140,1556
874925440,1562
877252680,1570
879485020,1577
881727580,1585
884019780,1593
886323660,1601
888601260,1609
890867180,1617
893206100,1626
895518740,1635
897851820,1644
900164460,1653
902592440,1157
905306580,1173
907325760,1188
909019360,1201
910778660,1214
912472260,1226
914231560,1239
915990860,1251
917814400,1263
919637940,1275
921461480,1286
923285020,1298
925174260,1309
927063500,1319
928952740,1330
930841980,1340
932795460,1350
934748940,1360
936702420,1370
938655900,1379
940675080,1389
942628560,1398
944663800,1407
946682980,1415
948748880,1424
950810400,1432
952841260,1440
954924680,1448
956954080,1456
959060860,1463
961119460,1470
963294860,1478
965432300,1484
967711360,1492
970000640,1499
972104500,1505
974281360,1511
976401280,1517
978595660,1523
980733100,1529
982945000,1534
985098500,1539
987325000,1545
989494560,1550
991737120,1555
993986980,1559
996176980,1564
998439980,1568
1000708820,1573
1002919260,1577
1005201240,1581
1007423360,1585
1009715560,1589
1012013600,1592
1014318940,1595
1016561500,1599
1018874140,1602
1021191160,1605
1023512560,1607
1025772640,1611
1028102800,1613
1030435880,1616
1032773340,1619
1035102040,1621
1037426360,1623
1039903980,1626
1042404960,1138
1045184800,1150
1047269680,1159
1048963280,1167
1050591180,1175
1052284780,1183
1053978380,1190
1055737680,1197
1057496980,1205
1059256280,1211
1061015580,1218
1062969060,1225
1064728360,1231
1066487660,1238
1068246960,1243
1070070500,1249
1071829800,1255
1073653340,1261
1075476880,1266
1077300420,1271
1079123960,1276
1080947500,1281
1082836740,1286
1084660280,1291
1086549520,1295
1088438760,1299
1090328000,1304
1092217240,1307
1094040780,1311
1095930020,1315
1097883500,1319
1099772740,1322
1101661980,1325
1103551220,1328
1105504700,1331
1107393940,1334
1109347420,1337
1111300900,1340
1113190140,1343
1115143620,1346
1117097100,1348
1119050580,1350
1121004060,1352
1122957540,1354
1124911020,1356
1126864500,1358
1128817980,1360
1130771460,1362
1132724940,1364
1134744120,1365
1136697600,1367
1138651080,1368
1140670260,1369
1142623740,1370
1144577220,1371
1146596400,1372
1148549880,1373
1150569060,1374
1152522540,1375
1154541720,1376
1156495200,1377
