bytes_transferred,congestion_window
108040,20
138700,40
328500,68
646780,108
1004480,224
1655640,389
2566680,778
4455920,1435
6149520,1881
8298640,3989
10526600,4116
12066900,4355
13710860,867
14232080,3049
16886360,3049
18318620,3049
19718760,1104
20174280,2134
22434360,1494
24984980,1502
27315140,1511
29566460,1521
31766680,1530
33980040,1540
36142300,1549
38381940,1558
40570480,1567
42837860,1576
45052680,1584
47279180,1592
49581600,1601
51832920,1609
54095920,1616
56433380,1624
58718280,1631
61011940,1639
63382980,1646
65749640,1653
68075420,1659
70437700,1161
73185420,1172
75270300,1181
76963900,1190
78657500,1198
80416800,1206
82110400,1214
83869700,1221
85629000,1228
87388300,1235
89147600,1242
90971140,1249
92730440,1255
94553980,1261
96377520,1267
98201060,1273
100024600,1279
101848140,1285
103737380,1290
105626620,1296
107450160,1301
109339400,1306
111228640,1311
113117880,1315
115007120,1320
116896360,1324
118849840,1329
120739080,1333
122692560,1337
124581800,1340
126535280,1344
128488760,1348
130442240,1351
132395720,1355
134284960,1358
136304140,1361
138257620,1364
140211100,1366
142164580,1369
144183760,1372
146137240,1374
148156420,1377
150109900,1379
152129080,1381
154082560,1383
156101740,1385
158120920,1387
160140100,1389
162159280,1391
164244160,1392
166393280,1394
168478160,1395
170497340,1396
172516520,1398
174535700,1399
176563640,1400
178582820,1401
180616600,1402
182646000,1403
184676860,1404
186707720,1405
188740040,1406
190775280,1406
192809060,1407
194780060,1407
196881000,1408
198919160,1408
200891620,1409
202995480,1409
204969400,1409
207007560,1409
209045720,1410
211085340,1410
213124960,1410
215164580,1410
217204200,1410
219243820,1410
221283440,1410
223323060,1410
225362680,1410
227402300,1410
229441920,1410
231481540,1410
233521160,1410
235560780,1410
237600400,1410
239640020,1410
241679640,1410
243719260,1410
245758880,1410
247798500,1410
249838120,1410
251877740,1410
253920280,1410
256025600,1410
258003900,1410
260109220,1410
262153220,1411
264219120,1411
266261660,1411
268267700,1411
270381780,1412
272579080,1412
274687320,1413
276731320,1413
278843940,1414
280937580,1414
282987420,1415
285146760,1416
287411220,1416
289442080,1417
291491920,1418
293543220,1419
295660220,1420
297803500,1421
299818300,1422
302005380,1423
304063980,1424
306124040,1426
308210380,1427
310298180,1429
