bytes_transferred,congestion_window
108040,20
108040,26
108040,40
370840,52
529980,52
529980,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,79
846800,156
1303780,311
2084880,618
3582840,1236
5964100,2472
7332120,4634
10079840,1404
12500520,3261
14289020,3261
17026520,1397
19436980,2294
21080940,1606
24157160,1124
26627480,1135
28255380,1144
29883280,1152
31576880,1161
33400420,1169
35028320,1176
36721920,1183
38415520,1190
40174820,1197
41868420,1204
43627720,1210
45321320,1216
47080620,1222
48839920,1228
50663460,1234
52422760,1240
54182060,1245
56005600,1250
57764900,1256
59588440,1261
61411980,1265
63235520,1271
65059060,1275
66882600,1279
68771840,1284
70595380,1288
72484620,1292
74373860,1296
76197400,1299
78086640,1303
79975880,1306
81865120,1309
83754360,1312
85643600,1315
87532840,1318
89486320,1321
91375560,1324
93264800,1327
95218280,1329
97107520,1332
99061000,1334
100950240,1336
102903720,1338
104857200,1340
106746440,1342
108699920,1344
110653400,1345
112606880,1347
114560360,1348
116513840,1350
118467320,1351
120356560,1352
122310040,1353
124329220,1354
126282700,1355
128236180,1356
130189660,1357
132143140,1358
134096620,1359
136050100,1360
138003580,1361
140022760,1362
141976240,1362
143929720,1363
145948900,1363
147902380,1363
149855860,1364
151809340,1364
153828520,1364
155782000,1365
157735480,1365
159754660,1365
161708140,1365
163661620,1365
165680800,1365
167634280,1365
169587760,1365
171606940,1365
173560420,1365
175513900,1365
177467380,1365
179486560,1365
181440040,1365
183393520,1365
185412700,1365
187366180,1365
189319660,1365
191338840,1365
193292320,1365
195245800,1365
197264980,1365
199218460,1365
201171940,1365
203191120,1365
205144600,1365
207098080,1365
209117260,1366
211070740,1366
213024220,1366
215043400,1367
216996880,1367
218950360,1368
220969540,1368
222923020,1369
224942200,1369
226895680,1370
228914860,1370
230868340,1371
233148860,1372
235168040,1373
237121520,1374
239206400,1375
241225580,1376
243179060,1377
245263940,1378
247283120,1379
249302300,1380
251255780,1381
253340660,1383
255359840,1384
257379020,1386
259528140,1388
261547320,1390
263566500,1392
265847020,1394
267931900,1397
269951080,1399
271970260,1401
274027400,1404
276046580,1406
278094960,1409
280163780,1412
282361080,1415
284497060,1418
286744000,1422
288760260,1425
290821780,1429
292889140,1432
294960880,1436
297038460,1440
299056180,1444
301145440,1448
303240540,1452
305275780,1457
307384020,1461
309498100,1466
311553780,1471
313681000,1476
315815520,1481
317893100,1487
320043680,1492
322137320,1498
324303960,1504
326415120,1510
328597820,1516
330725040,1523
332928180,1530
335075840,1536
337297960,1544
339466060,1551
341710080,1559
343965780,1566
346231700,1574
348509300,1582
350732880,1590
353032380,1599
355280780,1608
357542320,1617
359819920,1626
362171980,1636
364515280,1645
366876100,1151
369647180,1167
371666360,1181
373359960,1194
375053560,1207
376747160,1220
378506460,1232
380265760,1244
382089300,1256
383848600,1268
385672140,1279
387561380,1290
389384920,1301
391274160,1312
393163400,1322
395052640,1333
396941880,1343
398895360,1353
400914540,1363
402999420,1373
404952900,1382
406972080,1391
409056960,1400
411076140,1409
413095320,1417
415167060,1425
417300120,1433
419421500,1441
421547260,1449
423559140,1457
425601680,1464
427784380,1471
429847360,1478
431984800,1484
434066760,1491
436418820,1498
438563560,1504
440674720,1510
442858880,1516
445050340,1521
447184860,1527
449328140,1532
451544420,1537
453768000,1542
455998880,1547
458171360,1552
460416840,1557
462603920,1561
464862540,1565
467127000,1569
469331600,1573
471607740,1577
473889720,1581
476111840,1585
477506140,1109
478157300,1109
480868520,1123
482757760,1133
484385660,1141
486013560,1148
487641460,1156
489335060,1163
491028660,1170
492656560,1177
494350160,1184
496109460,1190
497803060,1196
499496660,1202
501255960,1208
503015260,1214
504708860,1220
506468160,1226
508227460,1231
510051000,1236
511810300,1241
513569600,1246
515393140,1251
517216680,1256
519040220,1260
520799520,1264
522623060,1268
524446600,1272
526335840,1276
528159380,1280
529982920,1284
531872160,1287
533761400,1290
