bytes_transferred,congestion_window
352810460,1187
354504060,1200
356197660,1212
357956960,1224
359716260,1236
361475560,1247
363234860,1259
365058400,1269
366881940,1280
368705480,1291
370594720,1301
372483960,1311
374373200,1321
376262440,1330
378151680,1340
380105160,1349
381994400,1358
383947880,1367
385967060,1375
387920540,1384
389874020,1392
391900500,1400
393926980,1408
395965140,1415
398013520,1423
400007880,1430
402076700,1437
404154280,1444
406177840,1450
408275860,1457
410318400,1463
412369700,1469
414494000,1475
416627060,1481
418768880,1487
420855220,1492
423013100,1498
425115500,1503
427289440,1508
429447320,1513
431570160,1518
433766000,1523
435903440,1527
438112420,1531
440261540,1536
442483660,1540
444711620,1544
446879720,1547
449117900,1551
451361920,1554
453610320,1557
455797400,1561
458054560,1564
460317560,1567
462584940,1570
464791000,1572
467065680,1575
469344740,1577
471626720,1579
473911620,1582
476138120,1584
478431780,1586
480728360,1588
483027860,1590
485333200,1591
487727600,1594
490101560,1595
492474060,1596
494913720,1598
497290600,1599
499674780,1600
502104220,1601
504813980,1121
507411320,1128
509234860,1136
510862760,1144
512490660,1152
514184260,1159
515812160,1167
517505760,1174
519199360,1181
520892960,1188
522586560,1195
524345860,1201
526039460,1208
527798760,1214
529558060,1221
531317360,1226
533076660,1232
534835960,1238
536595260,1243
538418800,1248
540178100,1253
542001640,1258
543825180,1263
545648720,1268
547472260,1272
549295800,1277
551185040,1281
553008580,1285
554897820,1289
556721360,1293
558610600,1296
560499840,1300
562323380,1303
564212620,1306
566101860,1309
567991100,1312
569880340,1315
571769580,1318
573723060,1321
575612300,1323
577501540,1326
579455020,1328
581344260,1330
583297740,1332
585186980,1334
587140460,1336
589093940,1338
590983180,1340
592936660,1342
594890140,1343
596843620,1345
598732860,1346
600686340,1347
602639820,1349
604593300,1350
606546780,1351
608500260,1352
610453740,1353
612407220,1354
614360700,1355
616314180,1356
618267660,1357
620286840,1357
622240320,1358
624193800,1358
626147280,1359
628100760,1359
630054240,1360
632073420,1360
634026900,1360
635980380,1360
637933860,1361
639887340,1361
641906520,1361
643860000,1361
645813480,1361
647766960,1361
649786140,1361
651739620,1361
653693100,1361
655646580,1361
657665760,1361
659619240,1361
661572720,1361
663526200,1361
665545380,1361
667498860,1361
669452340,1361
671405820,1361
673425000,1361
675378480,1361
677331960,1361
679285440,1361
681304620,1361
683258100,1361
685211580,1361
687165060,1361
689184240,1362
691137720,1362
693091200,1362
695044680,1362
697063860,1363
699017340,1363
700970820,1364
702990000,1364
704943480,1365
706896960,1365
708916140,1366
710869620,1367
712823100,1367
714842280,1368
716795760,1369
718749240,1370
720768420,1371
722721900,1372
724806780,1373
726825960,1374
728845140,1375
730864320,1376
732817800,1378
734966920,1379
736986100,1381
738939580,1383
741024460,1384
743043640,1386
745192760,1388
747211940,1391
749296820,1393
751316000,1395
753530820,1398
755550000,1400
757569180,1403
759913940,1406
761933120,1409
764018000,1412
766127700,1415
768110380,1418
770225920,1422
772283060,1426
774346040,1429
776543340,1433
778616540,1437
780806540,1441
782891420,1445
784982140,1450
787080160,1454
789118320,1459
791229480,1464
793346480,1469
795406540,1474
797538140,1479
799612800,1484
801759000,1490
803913960,1496
806013440,1501
808184460,1508
810342340,1514
812466640,1520
814599700,1527
816808680,1535
818963640,1541
821127360,1549
823368460,1556
825554080,1564
827817080,1572
830026060,1580
832246720,1588
834543300,1597
836788780,1606
839047400,1615
841322080,1624
843666840,1634
846030580,1645
848344680,1151
851089480,1167
853174360,1181
854867960,1194
856561560,1207
858320860,1220
860014460,1233
861773760,1244
863597300,1257
865356600,1268
867180140,1279
869069380,1291
870892920,1302
872782160,1313
874671400,1323
876560640,1333
878449880,1343
880403360,1353
882356840,1363
884310320,1372
886329500,1382
888282980,1391
890302160,1399
892321340,1408
894340520,1417
896403500,1425
898466480,1433
900650640,1441
902735520,1449
904766380,1456
906873160,1464
908990160,1470
911181620,1478
913384760,1485
915535340,1491
917739940,1498
919906580,1504
922017740,1510
924201900,1515
926391900,1521
928526420,1527
930735400,1532
932885980,1537
935109560,1542
937340440,1547
939512920,1552
941758400,1557
943945480,1561
946204100,1565
948468560,1569
950673160,1573
952947840,1577
955229820,1581
957451940,1584
959742680,1588
962042180,1591
964343140,1594
966584240,1598
968895420,1601
971210980,1603
973529460,1606
975852320,1608
978113860,1611
980444020,1613
982775640,1615
985114560,1618
987507500,1620
990084400,1134
992764960,1144
994718440,1153
996412040,1162
998105640,1170
999799240,1178
1001492840,1185
1003316380,1193
1005269860,1200
1007029160,1207
1008722760,1214
1010482060,1221
1012241360,1227
1014000660,1233
1015824200,1239
1017583500,1245
1019407040,1251
1021166340,1256
1022989880,1262
1024813420,1267
1026636960,1272
1028460500,1277
1030284040,1281
1032173280,1286
1034062520,1291
1035886060,1295
1037775300,1299
1039664540,1303
1041488080,1307
1043377320,1311
1045266560,1314
1047220040,1317
1049109280,1321
1050998520,1324
1052887760,1327
1054841240,1330
1056730480,1333
1058683960,1336
1060573200,1338
1062526680,1341
1064480160,1343
1066433640,1345
1068387120,1348
1070276360,1350
1072229840,1352
1074183320,1353
1076136800,1355
1078090280,1357
1080109460,1358
1082062940,1360
1084016420,1361
1085969900,1363
1087923380,1364
1089942560,1365
1091896040,1366
1093849520,1367
1095868700,1368
1097822180,1369
1099775660,1370
1101794840,1371
1103748320,1372
1105767500,1373
1107720980,1373
1109740160,1374
1111693640,1374
1113712820,1375
1115666300,1375
1117685480,1376
1119638960,1376
1121658140,1376
1123677320,1376
1125630800,1377
1127649980,1377
1129603460,1377
1131622640,1377
1133641820,1377
1135595300,1377
1137614480,1377
1139567960,1377
1141587140,1377
1143606320,1377
1145559800,1377
1147578980,1377
1149532460,1377
1151551640,1377
1153570820,1377
1155524300,1377
1157543480,1377
1159496960,1377
1161516140,1377
1163535320,1377
1165488800,1377
1167507980,1377
1169461460,1377
1171480640,1377
1173499820,1377
1175453300,1377
1177472480,1378
1179425960,1378
1181445140,1378
1183464320,1379
1185417800,1379
1187436980,1379
1189456160,1380
1191409640,1380
1193428820,1381
1195448000,1382
1197401480,1382
1199420660,1383
