bytes_transferred,congestion_window
108040,20
108040,26
108040,40
370840,52
529980,52
529980,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,52
560640,26
560640,52
589840,104
852640,207
1308160,280
2414840,555
4818000,1656
6562700,3312
8520560,4167
10716400,4301
13267020,1539
15770920,3016
17714180,3016
20180120,1569
22612480,2119
24599540,1483
27322440,1038
29994240,1045
31622140,1053
33120100,1060
34683760,1068
36181720,1075
37745380,1082
39309040,1089
40872700,1096
42436360,1103
44000020,1109
45627920,1115
47191580,1121
48819480,1127
50447380,1133
52075280,1138
53703180,1144
55396780,1149
57024680,1154
58718280,1159
60346180,1163
62039780,1168
63733380,1173
65426980,1177
67120580,1181
68814180,1185
70507780,1189
72267080,1193
73960680,1196
75719980,1200
77413580,1203
79172880,1206
80866480,1209
82625780,1212
84385080,1215
86144380,1218
87903680,1220
89662980,1223
91422280,1225
93181580,1228
95005120,1230
96764420,1232
98523720,1234
100347260,1236
102106560,1238
103930100,1239
105689400,1241
107512940,1243
109272240,1244
111095780,1245
112855080,1247
114678620,1248
116502160,1249
118261460,1250
120085000,1251
121908540,1252
123732080,1253
125555620,1254
127314920,1255
129138460,1256
130962000,1256
132785540,1257
134609080,1257
136432620,1258
138256160,1258
140079700,1259
141903240,1259
143726780,1259
145550320,1259
147373860,1260
149197400,1260
151020940,1260
152844480,1260
154668020,1260
156491560,1260
158315100,1260
160138640,1260
161962180,1260
163785720,1260
165609260,1260
167432800,1260
169256340,1260
171079880,1260
172903420,1260
174726960,1260
176550500,1260
178374040,1260
180197580,1260
182021120,1260
183844660,1260
185668200,1260
187491740,1260
189315280,1260
191138820,1260
192962360,1260
194785900,1261
196609440,1261
198432980,1261
200256520,1261
202080060,1262
203903600,1262
205727140,1263
207550680,1263
209374220,1264
211197760,1264
213021300,1265
214844840,1266
216668380,1267
218491920,1267
220315460,1268
222204700,1269
224028240,1270
225851780,1271
227675320,1272
229498860,1273
231388100,1274
233211640,1276
235035180,1277
236924420,1279
238747960,1280
240637200,1282
242460740,1284
244349980,1286
246239220,1288
248192700,1290
250016240,1292
251905480,1295
253794720,1297
255748200,1299
257637440,1302
259526680,1304
261415920,1307
263305160,1310
265194400,1313
267083640,1316
268972880,1320
270992060,1324
272945540,1327
274964720,1331
276983900,1335
278937380,1340
280826620,1344
282780100,1348
284733580,1353
287208280,1358
289161760,1363
291115240,1368
293200120,1373
295219300,1379
297368420,1385
299387600,1390
301406780,1396
303425960,1402
305445140,1408
307464320,1415
309454300,1421
311509980,1428
313575880,1435
315652000,1442
317672640,1449
319769200,1456
321810280,1464
323927280,1472
325991720,1480
328067840,1488
330219880,1497
332320820,1505
334433440,1514
336623440,1523
338760880,1533
340912920,1542
343078100,1552
345257880,1562
347517960,1572
349726940,1583
351951980,1594
354193080,1605
356448780,1616
358722000,1628
361014200,1640
363386700,1652
365740220,1156
368518600,1172
370537780,1186
372231380,1199
373924980,1212
375684280,1225
377443580,1237
379202880,1250
380962180,1262
382785720,1273
384609260,1285
386498500,1296
388322040,1307
390211280,1318
392100520,1328
394054000,1339
395943240,1349
397896720,1359
399850200,1369
401803680,1378
403822860,1387
405776340,1396
407795520,1405
409836600,1414
411816360,1422
413873500,1430
415942320,1438
418025740,1446
420141280,1454
422202800,1461
424316880,1469
426401760,1476
428601980,1483
430682480,1490
432906060,1497
435055180,1503
437294820,1509
439411820,1516
441604740,1522
443872120,1528
446345360,1534
448561640,1539
450786680,1544
452954780,1549
455195880,1554
457444280,1559
459634280,1563
461895820,1568
464164660,1572
466373640,1576
468654160,1580
470874820,1584
473165560,1587
475460680,1591
477761640,1595
480004200,1598
482315380,1601
484630940,1604
486950880,1607
489210960,1610
491539660,1613
493872740,1615
496208740,1618
498484880,1620
500828180,1622
503247400,1625
505530840,1627
507890200,1629
510312340,1631
512956400,1142
515803400,1154
517626940,1162
519320540,1171
521014140,1179
